projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
tamount;;;26;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;27;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;28;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;29;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;3;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;30;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;31;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;32;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;33;terrain;73.0;0.0;73.0;0;0;rue;;;aucun;328500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;34;terrain;72.0;0.0;72.0;0;0;rue;;;aucun;324000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;35;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;36;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;37;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;38;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;39;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;4;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;40;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;41;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;42;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;43;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;44;terrain;75.0;0.0;75.0;0;0;angle;;;aucun;393750;5250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 10+PARK
tamount;;;45;terrain;88.0;0.0;88.0;0;0;angle;;;aucun;462000;5250;vendu;;;;;;Consistance hc2 · Façade 2 · Voie 10+12
tamount;;;46;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;47;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;48;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;49;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;5;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;50;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;51;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;52;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;53;terrain;72.0;0.0;72.0;0;0;rue;;;aucun;288000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;54;terrain;124.0;0.0;124.0;0;0;rue;;;aucun;806000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;55;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;56;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;57;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;58;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;59;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;6;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;60;terrain;121.0;0.0;121.0;0;0;rue;;;aucun;786500;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;61;terrain;132.0;0.0;132.0;0;0;angle;;;aucun;858000;6500;vendu;;;;;;Consistance hc3 · Façade 2 · Voie 30+12
tamount;;;62;terrain;120.0;0.0;120.0;0;0;angle;;;aucun;840000;7000;vendu;;;;;;Consistance hc3 · Façade 2 · Voie 30+12
tamount;;;63;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;64;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;65;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
